Artist,Artist_Id,Track_Title,Track_Id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,eng_line_ratio,eng_word_ratio,avg_rank,months_on_chart,company,gender
KARA,7aZ221EQfonNG2lO9Hh192,Lupin,3RmwOvD5VBSsqSES1GsFX6,0.693,0.927,0.0,-2.792,1.0,0.0661,0.00293,0.00668,0.118,0.543,135.934,192440.0,4.0,0.6666666666666666,0.6716417910447762,23.4,5,DSP,Female
KARA,7aZ221EQfonNG2lO9Hh192,Honey,7K0qoyK48Um3llVR4TH0rI,0.646,0.99,6.0,-1.72,1.0,0.0726,0.0766,5.08e-05,0.175,0.739,139.973,195000.0,4.0,0.3548387096774194,0.3715596330275229,28.4,5,DSP,Female
KARA,7aZ221EQfonNG2lO9Hh192,Pretty Girl,28GE60KLxobidYzuUHW6iI,0.735,0.93,5.0,-2.816,1.0,0.0743,0.00945,0.0,0.0849,0.661,133.957,209920.0,4.0,0.6226415094339622,0.6412556053811659,25.0,6,DSP,Female
SHINee,2hRQKC0gqlZGPrmUKbcchR,Ring Ding Dong,4vLqN0bIxIQjlet2mIMBnx,0.835,0.934,1.0,-1.258,1.0,0.0431,0.125,0.000501,0.222,0.811,124.98,233280.0,4.0,0.5508474576271186,0.5858585858585859,32.0,5,SM,Male
SHINee,2hRQKC0gqlZGPrmUKbcchR,JoJo,4eIio2I0jXuzvQaoYQZWPT,0.761,0.924,2.0,-3.781,0.0,0.0331,0.0578,0.0,0.0541,0.78,126.01,219053.0,4.0,0.58,0.5563636363636364,40.333333333333336,3,SM,Male
SHINee,2hRQKC0gqlZGPrmUKbcchR,Juliette,6RgCQuMSvdZJW2Irj44QHK,0.68,0.888,7.0,-3.256,1.0,0.0558,0.07,0.0,0.227,0.752,109.038,207267.0,4.0,0.3888888888888889,0.2709163346613545,30.6,5,SM,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,The Eye,78f6Qp6XQhSnJksCseLMMb,0.655,0.78,2.0,-3.167,0.0,0.124,0.0291,0.0,0.14,0.344,117.999,240280.0,4.0,0.0,0.0,50.0,3,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,The Eye,78f6Qp6XQhSnJksCseLMMb,0.655,0.78,2.0,-3.167,0.0,0.124,0.0291,0.0,0.14,0.344,117.999,240280.0,4.0,0.0,0.0,46.66666666666666,3,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Bad,2N8gVC6b45879mbNo9IMZr,0.689,0.858,0.0,-3.051,1.0,0.116,0.24,0.0,0.134,0.458,99.994,216244.0,4.0,0.5,0.606951871657754,47.0,2,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Destiny,7tYs4B4jm8E8UmvDG9iMVc,0.585,0.946,7.0,-2.062,1.0,0.102,0.0905,0.0,0.311,0.423,128.098,232718.0,4.0,0.1,0.1461538461538461,35.0,3,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Man In Love,4CLZtVqnJTaTMiPEiwpO0E,0.605,0.95,6.0,-2.935,0.0,0.0784,0.0433,0.0,0.37,0.863,121.986,197213.0,4.0,0.027027027027027,0.0376569037656903,42.333333333333336,3,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,The Chaser,6fzJaYb6xprozFzFdqfI9s,0.549,0.977,1.0,-1.443,0.0,0.115,0.00735,0.0,0.0399,0.582,127.006,202520.0,4.0,0.0,0.0245098039215686,40.0,4,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Only Tears,0JsHTVSTotpbHC7hR7gvf0,0.463,0.296,2.0,-7.392,1.0,0.0276,0.681,0.0,0.101,0.15,137.525,233120.0,4.0,0.2307692307692307,0.1751824817518248,50.0,1,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Lately,7u88u9dS9EGxJeYVMkIhNO,0.582,0.954,8.0,-2.77,0.0,0.055,0.0194,1.36e-06,0.203,0.565,119.966,247510.0,4.0,0.0689655172413793,0.0720338983050847,50.0,2,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Can U Smile (Broadcasting Ver.),1QGlhl4Zau16wbZCuCN0zO,0.645,0.797,1.0,-3.105,1.0,0.0948,0.186,0.0,0.181,0.875,82.451,190004.0,4.0,0.1475409836065573,0.1376146788990825,50.0,1,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Nothing's over,7DcZMBsTENtzXW0hVq2fpm,0.674,0.92,11.0,-3.277,1.0,0.102,0.0328,0.0,0.0568,0.725,127.916,199600.0,4.0,0.2545454545454545,0.1639344262295081,44.0,2,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,BTD (Before The Dawn),3ciNirB14sJzwMnSAJdNuZ,0.399,0.964,10.0,-2.412,0.0,0.137,0.0223,0.0,0.154,0.757,204.107,184453.0,4.0,0.5,0.4703389830508475,50.0,2,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back,26OpABMByMlVYc9J5bBK39,0.747,0.966,1.0,-3.318,1.0,0.0972,0.0435,0.0,0.329,0.82,128.018,194880.0,4.0,0.3,0.2903225806451613,50.0,1,Woollim,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0,0.0,47.66666666666666,3,Chrome,Female
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0,0.0,45.75,4,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0,0.0,50.0,1,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0,0.0,50.0,1,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0,0.0,50.0,1,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.1272727272727272,0.1184834123222748,50.0,2,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0,0.0,37.75,4,JYP,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0,0.0,50.0,1,JYP,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.2028985507246377,0.2037735849056604,50.0,1,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0285714285714285,0.0887372013651877,34.0,1,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0,0.0,50.0,1,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.0,0.0,50.0,1,Unknown,Unknown
INFINITE,1bkpTEmumLC3xc7HgMsttU,She's Back (Remix),,,,,,,,,,,,,,,0.2446808510638297,0.2599009900990099,50.0,1,Big Hit,Male
INFINITE,1bkpTEmumLC3xc7HgMsttU,Come Back Again,5m6yaiNQ3VxeVmITSTBGvQ,0.782,0.962,6.0,-3.559,1.0,0.0791,0.06,0.0,0.339,0.824,119.997,186760.0,4.0,0.0425531914893617,0.0310880829015544,50.0,1,Woollim,Male
f(x),3wRA5UYoo08BBKJnzyKkpF,All Mine,7vg6BjvS17IsNmDEs9WhGz,0.585,0.85,11.0,-3.625,1.0,0.068,0.176,0.0,0.457,0.648,127.974,203857.0,4.0,0.5,0.4961240310077519,50.0,1,Unknown,Unknown
f(x),3wRA5UYoo08BBKJnzyKkpF,Electric Shock,7tMN6iGJMulMFpSCeU7pmU,0.757,0.898,5.0,-1.632,0.0,0.0327,0.0927,7.85e-06,0.493,0.537,125.029,196947.0,4.0,0.5294117647058824,0.3408071748878923,22.75,4,Unknown,Unknown
f(x),3wRA5UYoo08BBKJnzyKkpF,NU ABO,1NcsCToPRUh9AI6ua83jAm,0.703,0.773,10.0,-3.529,0.0,0.0629,0.0186,0.0,0.279,0.392,95.007,224333.0,4.0,0.2747252747252747,0.3013245033112582,25.0,4,Unknown,Unknown
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Goodbye,4e2GUvAz5aWwqdZGKNoYRw,0.644,0.488,1.0,-4.042,1.0,0.0331,0.329,0.0,0.163,0.489,151.544,231445.0,4.0,0.0952380952380952,0.1243243243243243,50.0,2,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Missing You,4qF2G0wTxKPvCOUzYzKrWq,0.625,0.45,0.0,-5.214,1.0,0.0339,0.821,0.0,0.111,0.263,130.109,219302.0,4.0,0.025,0.048,33.6,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Do You Love Me,6edlzM2EaYIVArdeM3UCDb,0.765,0.77,2.0,-2.599,1.0,0.0631,0.00404,1.24e-06,0.353,0.624,129.967,215077.0,4.0,0.2033898305084746,0.231578947368421,50.0,1,Unknown,Unknown
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Do You Love Me,6edlzM2EaYIVArdeM3UCDb,0.765,0.77,2.0,-2.599,1.0,0.0631,0.00404,1.24e-06,0.353,0.624,129.967,215077.0,4.0,0.5131578947368421,0.5335689045936396,23.0,2,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Falling In Love,2Jj05yf4C9PWgH7xQuVNIm,0.66,0.626,11.0,-2.524,1.0,0.0719,0.0325,0.0,0.369,0.418,176.194,226575.0,4.0,0.6063829787234043,0.6275395033860045,23.666666666666668,3,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,I LOVE YOU,193m2rJhVvkjr9c8acLoxZ,0.711,0.837,0.0,-4.277,0.0,0.038,0.0242,0.0,0.531,0.563,125.074,237138.0,4.0,0.4461538461538462,0.3882783882783883,24.6,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,I Am the Best (내가 제일 잘 나가),0duGEEnNcvRgkeoZVx6qFu,0.817,0.842,0.0,-3.727,1.0,0.0369,0.00873,0.00294,0.0498,0.741,127.98,210733.0,4.0,0.3013698630136986,0.2846975088967972,23.4,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Ugly,5FahFQNnmxqiWzJbDNmeIY,0.652,0.852,8.0,-2.746,1.0,0.078,0.196,0.0,0.218,0.519,127.959,248711.0,4.0,0.6052631578947368,0.5752212389380531,24.8,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Lonely,5BzfRtVjyC4wbISHdbCvWL,0.588,0.568,4.0,-2.787,1.0,0.0271,0.225,0.0,0.138,0.393,94.83,209987.0,4.0,0.4594594594594595,0.4146341463414634,26.6,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Hate You,75gfxN38PUOF2r22yTKCA5,0.703,0.85,4.0,-2.244,0.0,0.0353,0.00331,0.0,0.135,0.727,125.059,213147.0,4.0,0.2253521126760563,0.2142857142857142,26.5,4,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Fire,2EwOnaGCrPjbmyZlt76NN4,0.866,0.738,11.0,-3.493,0.0,0.0814,0.00615,0.000549,0.227,0.683,126.013,222840.0,4.0,0.4523809523809524,0.5014164305949008,17.4,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,I Don't Care,1ErdaM9N7EJ7trhXFnDECg,0.813,0.785,1.0,-3.881,0.0,0.0921,0.065,0.0,0.0747,0.852,131.978,238213.0,4.0,0.4,0.4415584415584415,18.6,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,In The Club,0HfsCAv2Bh9bJNxjD8Sm7S,0.612,0.752,1.0,-4.364,1.0,0.057,0.0573,0.0,0.0572,0.599,163.955,224467.0,4.0,0.25,0.1904761904761904,35.0,5,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Let's Go Party,0tfSZHuscf970voflvUcXT,0.842,0.703,1.0,-5.627,0.0,0.0305,0.0891,0.00226,0.0744,0.607,120.004,228280.0,4.0,0.3506493506493506,0.3762376237623762,50.0,4,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Pretty Boy,0HKiJczSt6YMtlNq87P0HT,0.856,0.893,11.0,-3.621,0.0,0.132,0.109,0.0,0.102,0.729,119.991,205147.0,4.0,0.425287356321839,0.424,34.5,4,YG,Female
2NE1,1l0mKo96Jh9HVYONcRl3Yp,Stay Together,3dbDqyQQz5MUhcrQEJOHFP,0.777,0.687,4.0,-6.701,0.0,0.0466,0.0341,7.13e-06,0.128,0.67,125.102,224733.0,4.0,0.0869565217391304,0.116,50.0,2,YG,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,LONELY,7oLXIyY1ZUexU0zcr39Xj0,0.445,0.819,7.0,-3.324,0.0,0.0587,0.206,0.0,0.422,0.643,169.577,207932.0,4.0,0.2,0.1910112359550561,27.0,3,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,SHAKE IT,59FBFyeST1vqN8G41YgFS6,0.778,0.957,11.0,-2.57,0.0,0.0735,0.0234,0.0,0.715,0.611,118.997,208507.0,4.0,0.4594594594594595,0.565359477124183,26.33333333333333,6,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,Don't be such a baby (feat.Giriboy),7EkWUNXzRz3ETlO2c21VjA,0.604,0.863,9.0,-3.1,0.0,0.213,0.122,0.0,0.456,0.833,176.025,227388.0,4.0,0.0253164556962025,0.0436363636363636,50.0,1,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,I Swear,23InoX4hVLESdcJfSTlxjq,0.638,0.908,8.0,-2.67,1.0,0.0902,0.0242,0.0,0.292,0.85,134.955,237303.0,4.0,0.4,0.404833836858006,38.5,2,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,Touch my body,5crARIrvoMiMf2AdlD78WN,0.633,0.915,9.0,-2.347,1.0,0.106,0.0437,0.0,0.107,0.622,128.033,206500.0,4.0,0.4166666666666667,0.4816176470588235,42.0,2,Starship,Female
SISTAR,2wTLheTmMcFCA4hdY8hZJP,Hot Place (feat.Brave sound),2CCeSDTq0NHub7r0OMjfvT,0.833,0.923,0.0,-3.645,1.0,0.0909,0.0231,3.45e-06,0.129,0.692,123.0,202136.0,4.0,0.6842105263157895,0.6645161290322581,36.0,2,Starship,Female
PSY,2dd5mrQZvg6SmahdgVKDzh,Blue Frog (Feat. G-DRAGON),05mUYNwDJBeUdWv94njtDN,0.638,0.858,1.0,-3.709,1.0,0.0568,0.00165,0.0,0.089,0.534,126.967,207877.0,4.0,0.0172413793103448,0.0147058823529411,36.66666666666666,3,,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,Passionate Goodbye (Feat. Sung Si Kyung),6tesMK7YkPOig4yPffZNEP,0.584,0.899,11.0,-3.208,0.0,0.139,0.0189,0.0,0.0574,0.734,129.882,208973.0,4.0,0.0588235294117647,0.0438247011952191,28.2,5,,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,Year of 77 (Feat. Leessang & Kim Jinpyo),6qxg0oUIoVV4cL5sxvE1kY,0.769,0.913,5.0,-4.75,1.0,0.208,0.0266,0.0,0.28,0.53,89.986,279061.0,4.0,0.0,0.0,43.333333333333336,3,,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,What Would Have Been? (Feat. Lena Park),5Kbpcd3hOqu4ZRAJNAjIcg,0.865,0.802,3.0,-3.853,1.0,0.0383,0.193,0.0,0.099,0.804,105.971,243964.0,4.0,0.0,0.0,37.77777777777778,9,,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,Never Say Goodbye (Feat. Yoon Do Hyun),0LBkGgFmXNJepZzOzjGFfY,0.572,0.717,6.0,-5.074,1.0,0.0389,0.0181,0.0,0.181,0.261,149.973,201723.0,4.0,0.1276595744680851,0.1077844311377245,50.0,2,,Male
PSY,2dd5mrQZvg6SmahdgVKDzh,Gangnam Style (강남스타일),03UrZgTINDqvnUMbbIMhql,0.727,0.937,11.0,-2.871,0.0,0.286,0.00417,0.0,0.091,0.749,132.067,219493.0,4.0,0.140625,0.1379310344827586,18.5,6,,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Universe,5ptViFrfoKdGPTdd9oQCwr,0.38,0.439,3.0,-5.529,1.0,0.0314,0.603,0.0,0.133,0.146,139.805,264366.0,4.0,0.0789473684210526,0.0635838150289017,46.85714285714285,14,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Been Through,5pesNiBKAx8JNwK2mQ2HEc,0.629,0.575,6.0,-5.763,0.0,0.0354,0.235,0.0,0.0935,0.239,136.053,218090.0,4.0,0.1666666666666666,0.1978609625668449,50.0,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Stay,7qA1ly9O3kKuUIJD3Ia4u3,0.792,0.741,8.0,-6.862,0.0,0.113,0.464,1.46e-06,0.154,0.341,111.996,230958.0,4.0,0.2982456140350877,0.2015503875968992,50.0,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Fall,7LDuJCCn3GQyXvqfakUTHx,0.665,0.586,9.0,-6.724,0.0,0.048,0.207,0.0,0.0946,0.343,137.873,207246.0,4.0,0.2068965517241379,0.1690821256038647,50.0,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Lights Out,1xEGxyC38Ms7uq5C5jlgXD,0.521,0.278,9.0,-9.541,1.0,0.0447,0.903,0.0,0.0714,0.19,71.99,186325.0,3.0,0.0,0.0,50.0,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Power,53YZi9zgTnF0Py0K6ejyWz,0.657,0.943,7.0,-3.031,1.0,0.0856,0.0315,0.0,0.149,0.76,127.958,222406.0,4.0,0.4202898550724637,0.4756554307116105,47.57142857142857,7,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Sweet Lies,4KMkvQ4pukipifwyjc8fAH,0.59,0.592,1.0,-7.146,1.0,0.0758,0.0456,0.0,0.104,0.211,102.857,216200.0,4.0,0.4769230769230769,0.4712230215827338,50.0,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Boomerang,2PJtID9J7J2IU5XYUiadNh,0.8,0.776,0.0,-3.009,1.0,0.0334,0.202,0.0,0.0929,0.791,110.026,180386.0,4.0,0.3478260869565217,0.3229571984435798,50.0,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,For Life,31PzY79H10HCgJs533Xq6B,0.517,0.353,3.0,-6.522,1.0,0.0268,0.887,6.35e-06,0.0997,0.265,91.736,238660.0,4.0,0.18,0.2486187845303867,50.0,4,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Falling For You,24XLVxCLOhNEsjGBUrECsc,0.698,0.867,6.0,-3.527,0.0,0.0524,0.24,0.0,0.0999,0.883,99.501,204055.0,4.0,0.296875,0.2840909090909091,50.0,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,What I Want For Christmas,6LYw9XyG9AQSQF178FKjIO,0.327,0.527,4.0,-4.485,0.0,0.0522,0.417,0.0,0.362,0.142,189.052,202058.0,3.0,0.2244897959183673,0.2312138728323699,50.0,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Winter Heat,6scVKMrtlTKGTGVdgyftaa,0.753,0.851,5.0,-3.693,0.0,0.0497,0.191,0.0,0.136,0.516,121.971,215811.0,4.0,0.1325301204819277,0.1566666666666666,50.0,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Unfair,78bSWIqoNPdJB8QpCVkv0K,0.668,0.877,5.0,-3.24,0.0,0.0364,0.0879,0.0,0.154,0.781,97.984,182322.0,4.0,0.25,0.2338709677419354,39.333333333333336,3,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Sing For You,7htOPFqaCfI6j5ssnz2cla,0.341,0.288,8.0,-7.544,1.0,0.0335,0.852,0.0,0.363,0.443,170.202,235036.0,3.0,0.1428571428571428,0.2741935483870967,30.5,4,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Girl x Friend,1mMI14irOrynB5yvQY1Taz,0.493,0.846,0.0,-4.829,1.0,0.198,0.103,0.0,0.215,0.433,94.278,221672.0,4.0,0.06,0.1342465753424657,50.0,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,발자국 On the snow,61limJA2zOeHiYkKJHOFtB,0.539,0.698,3.0,-5.121,1.0,0.0522,0.201,0.0,0.0428,0.464,170.095,203328.0,4.0,0.1521739130434782,0.1333333333333333,50.0,2,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,LIGHTSABER,0WgIKcomgCpfSvTHRT43aW,0.649,0.832,5.0,-4.552,0.0,0.086,0.13,0.0,0.414,0.58,139.986,184935.0,4.0,0.463768115942029,0.4758364312267658,50.0,3,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Miracles in December,7HrCnwDvbtCKSZtpNDmII9,0.587,0.314,8.0,-7.62,1.0,0.0313,0.677,0.0,0.137,0.211,119.797,273288.0,4.0,0.0,0.0050251256281407,30.33333333333333,3,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,Christmas Day,5KkqyiAZr8QT6zscgM2pJf,0.715,0.483,8.0,-5.857,1.0,0.0466,0.379,0.0,0.151,0.498,107.95,226467.0,4.0,0.2272727272727272,0.3240223463687151,50.0,1,SM,Male
EXO,3cjEqqelV9zb4BYE3qDQ4O,The First Snow,2VNpT9fRk1kyksT0S4coZR,0.636,0.674,7.0,-6.623,0.0,0.0444,0.00542,0.0,0.145,0.814,82.985,207668.0,4.0,0.0428571428571428,0.0272373540856031,50.0,2,SM,Male
NU'EST,1iQfn1B8V25iQoolQakyAZ,Beautiful Ghost,61WM2WWXd8nlMkh3JiCrrG,0.68,0.841,5.0,-4.851,1.0,0.0442,0.0123,0.0,0.202,0.676,98.007,246912.0,4.0,0.0,0.0,46.333333333333336,3,Unknown,Unknown
NU'EST,1iQfn1B8V25iQoolQakyAZ,Dashing through the snow in highheels,350kB1WBpAl9bxAIlQJXU0,0.721,0.864,1.0,-2.122,1.0,0.0387,0.166,0.0,0.195,0.494,128.04,216452.0,4.0,0.1320754716981132,0.1489361702127659,50.0,1,Unknown,Unknown
VIXX,5BkB3rXc0qIdUtuEnhbK0A,Love Equation,5bhyVuVfBsLBkQl2LCz9I5,0.713,0.969,10.0,-2.789,1.0,0.0433,0.291,0.0,0.374,0.846,132.012,209182.0,4.0,0.0862068965517241,0.0842911877394636,49.0,1,Jellyfish,Male
VIXX,5BkB3rXc0qIdUtuEnhbK0A,G.R.8.U,4vaA5d0w2PQ4ciEM5VMvLb,0.63,0.894,8.0,-1.878,0.0,0.0532,0.109,0.0,0.0753,0.827,115.988,209425.0,4.0,0.1929824561403508,0.1482889733840304,47.0,1,Jellyfish,Male
BTS,3Nrfpe0tUJi4K4DXYWgMUX,Permission to Dance,3XYRV7ZSHqIRDG87DKTtry,0.702,0.741,9.0,-5.33,1.0,0.0427,0.00544,0.0,0.337,0.646,124.925,187585.0,4.0,0.8769230769230769,0.8660287081339713,12.0,6,Big Hit,Male
BTS,3Nrfpe0tUJi4K4DXYWgMUX,Make It Right (feat. Lauv),2WH4oy1SYppZrcdgKwSA0j,0.583,0.68,7.0,-7.809,1.0,0.422,0.0304,0.0,0.189,0.343,97.568,226321.0,4.0,0.4302325581395348,0.4018126888217522,43.875,8,Big Hit,Male
BTS,3Nrfpe0tUJi4K4DXYWgMUX,MIC Drop (feat. Desiigner) [Steve Aoki Remix],6XxpvCj3eLWs3lYowSgC4G,0.612,0.841,10.0,-4.332,0.0,0.219,0.0157,0.0,0.23,0.644,169.915,238726.0,4.0,0.865546218487395,0.776,50.0,2,Big Hit,Male
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Queendom,6SpPr7K4YQ2wp8jU6uOTmQ,0.695,0.896,5.0,-1.24,1.0,0.0847,0.179,0.0,0.0626,0.508,119.959,181760.0,4.0,0.5,0.4609375,28.6,5,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Milky Way,2Oj5hRhkJH00VGzjBdQNq3,0.656,0.721,8.0,-3.981,1.0,0.0477,0.393,0.0,0.124,0.74,98.019,217533.0,4.0,0.1538461538461538,0.0967741935483871,30.0,3,,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,RBB (Really Bad Boy),4xjVP2Vogo0C72o6Nevq0W,0.719,0.85,2.0,-3.229,1.0,0.0317,0.012,0.000239,0.114,0.367,150.059,188786.0,4.0,0.7831325301204819,0.6850828729281768,42.0,2,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Red Flavor,7nKQ5WAcjnG48knyLuo8gO,0.709,0.917,9.0,-3.315,1.0,0.189,0.0409,0.0,0.0839,0.515,125.042,191139.0,4.0,0.0416666666666666,0.1120331950207468,36.333333333333336,15,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Would U,1rL3u6JsjQT9Cxg1oHTJEK,0.758,0.627,5.0,-6.466,0.0,0.0528,0.497,0.0,0.204,0.544,93.957,203831.0,4.0,0.2727272727272727,0.3070866141732283,50.0,1,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Rookie,69xdFGM7SJkbDf77s0gJEl,0.683,0.938,8.0,-3.723,0.0,0.288,0.0888,0.0,0.331,0.868,164.1,197638.0,4.0,0.3835616438356164,0.3343195266272189,29.285714285714285,7,SM,Female
Red Velvet,1z4g3DjTBBZKhvAroFlhOM,Ice Cream Cake,5vCuawHQ8Poch1odz9JDpB,0.58,0.935,9.0,-3.348,1.0,0.189,0.0318,0.0,0.0977,0.603,172.023,191440.0,4.0,0.5425531914893617,0.5406698564593302,33.4,5,SM,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,Alcohol-Free,0BTaaKT4RMbs5M73tOHX5Y,0.688,0.909,8.0,-1.992,1.0,0.0624,0.0474,1.35e-06,0.0674,0.702,97.097,210573.0,4.0,0.2592592592592592,0.2807017543859649,29.83333333333333,6,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY,2qQpFbqqkLOGySgNK8wBXt,0.697,0.874,5.0,-2.15,0.0,0.0449,0.0122,0.0,0.627,0.775,132.018,213880.0,4.0,0.0,0.0,26.5,6,Starship,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY,2qQpFbqqkLOGySgNK8wBXt,0.697,0.874,5.0,-2.15,0.0,0.0449,0.0122,0.0,0.627,0.775,132.018,213880.0,4.0,0.2033898305084746,0.2510121457489878,50.0,1,,Male
TWICE,7n2Ycct7Beij7Dj7meI4X0,FANCY,2qQpFbqqkLOGySgNK8wBXt,0.697,0.874,5.0,-2.15,0.0,0.0449,0.0122,0.0,0.627,0.775,132.018,213880.0,4.0,0.3703703703703703,0.3710247349823322,32.25,8,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,Signal,15rX80MpEJ2OqW3dPunQvI,0.62,0.761,0.0,-2.736,1.0,0.334,0.22,0.0,0.143,0.626,207.819,196680.0,4.0,0.2647058823529412,0.1438848920863309,25.83333333333333,6,JYP,Female
TWICE,7n2Ycct7Beij7Dj7meI4X0,CHEER UP,7lB4rxNVc7vm33ZSZXVRAQ,0.551,0.885,6.0,-1.489,1.0,0.124,0.139,0.0,0.114,0.509,172.95,208853.0,4.0,0.0161290322580645,0.0078431372549019,25.857142857142858,7,Big Hit,Male
